Command: python evaluate.py --model_input_dir ./input_data/benchmark_v4 --model_output_dir input_data/results/sonic --results_dir ./sonic_arcface --evaluate_subjects arcface_consistency --device cuda:7 --batch_size 16 --sampling 0 --model_args {} --group_id 5 --group_total 10 --filter human
GPU: 7
============================================================

/home/tione/notebook/private/Human-MME/video_venv/lib/python3.10/site-packages/albumentations/check_version.py:147: UserWarning: Error fetching version info The read operation timed out
  data = fetch_version_info()
Using hash-based file partitioning: group 5 of 10
Running evaluation for subject: arcface_consistency
Available ONNX Runtime providers: ['MIGraphXExecutionProvider', 'ROCMExecutionProvider', 'CPUExecutionProvider']
Using MIGraphXExecutionProvider
Applied providers: ['MIGraphXExecutionProvider', 'CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}, 'MIGraphXExecutionProvider': {'migraphx_exhaustive_tune': '0', 'migraphx_arena_extend_strategy': 'kNextPowerOfTwo', 'migraphx_fp16_enable': '0', 'migraphx_fp8_enable': '0', 'migraphx_external_free': '0', 'migraphx_mem_limit': '18446744073709551615', 'migraphx_bf16_enable': '0', 'migraphx_int8_enable': '0', 'migraphx_external_alloc': '0', 'device_id': '0', 'migraphx_model_cache_dir': '""', 'migraphx_external_empty_cache': '0'}}
find model: /root/.insightface/models/buffalo_l/1k3d68.onnx landmark_3d_68 ['None', 3, 192, 192] 0.0 1.0
Applied providers: ['MIGraphXExecutionProvider', 'CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}, 'MIGraphXExecutionProvider': {'migraphx_exhaustive_tune': '0', 'migraphx_arena_extend_strategy': 'kNextPowerOfTwo', 'migraphx_fp16_enable': '0', 'migraphx_fp8_enable': '0', 'migraphx_external_free': '0', 'migraphx_mem_limit': '18446744073709551615', 'migraphx_bf16_enable': '0', 'migraphx_int8_enable': '0', 'migraphx_external_alloc': '0', 'device_id': '0', 'migraphx_model_cache_dir': '""', 'migraphx_external_empty_cache': '0'}}
find model: /root/.insightface/models/buffalo_l/2d106det.onnx landmark_2d_106 ['None', 3, 192, 192] 0.0 1.0
Applied providers: ['MIGraphXExecutionProvider', 'CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}, 'MIGraphXExecutionProvider': {'migraphx_exhaustive_tune': '0', 'migraphx_arena_extend_strategy': 'kNextPowerOfTwo', 'migraphx_fp16_enable': '0', 'migraphx_fp8_enable': '0', 'migraphx_external_free': '0', 'migraphx_mem_limit': '18446744073709551615', 'migraphx_bf16_enable': '0', 'migraphx_int8_enable': '0', 'migraphx_external_alloc': '0', 'device_id': '0', 'migraphx_model_cache_dir': '""', 'migraphx_external_empty_cache': '0'}}
find model: /root/.insightface/models/buffalo_l/det_10g.onnx detection [1, 3, '?', '?'] 127.5 128.0
Applied providers: ['MIGraphXExecutionProvider', 'CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}, 'MIGraphXExecutionProvider': {'migraphx_exhaustive_tune': '0', 'migraphx_arena_extend_strategy': 'kNextPowerOfTwo', 'migraphx_fp16_enable': '0', 'migraphx_fp8_enable': '0', 'migraphx_external_free': '0', 'migraphx_mem_limit': '18446744073709551615', 'migraphx_bf16_enable': '0', 'migraphx_int8_enable': '0', 'migraphx_external_alloc': '0', 'device_id': '0', 'migraphx_model_cache_dir': '""', 'migraphx_external_empty_cache': '0'}}
find model: /root/.insightface/models/buffalo_l/genderage.onnx genderage ['None', 3, 96, 96] 0.0 1.0
Applied providers: ['MIGraphXExecutionProvider', 'CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}, 'MIGraphXExecutionProvider': {'migraphx_exhaustive_tune': '0', 'migraphx_arena_extend_strategy': 'kNextPowerOfTwo', 'migraphx_fp16_enable': '0', 'migraphx_fp8_enable': '0', 'migraphx_external_free': '0', 'migraphx_mem_limit': '18446744073709551615', 'migraphx_bf16_enable': '0', 'migraphx_int8_enable': '0', 'migraphx_external_alloc': '0', 'device_id': '0', 'migraphx_model_cache_dir': '""', 'migraphx_external_empty_cache': '0'}}
find model: /root/.insightface/models/buffalo_l/w600k_r50.onnx recognition ['None', 3, 112, 112] 127.5 127.5
set det-size: (640, 640)
Extracting ArcFace Features:  54%|█████▍    | 32/59 [00:08<00:07,  3.66it/s][A

Extracting ArcFace Features:  56%|█████▌    | 33/59 [00:09<00:07,  3.65it/s][A

Extracting ArcFace Features:  58%|█████▊    | 34/59 [00:09<00:06,  3.64it/s][A

Extracting ArcFace Features:  59%|█████▉    | 35/59 [00:09<00:06,  3.65it/s][A

Extracting ArcFace Features:  61%|██████    | 36/59 [00:09<00:06,  3.65it/s][A

Extracting ArcFace Features:  63%|██████▎   | 37/59 [00:10<00:06,  3.66it/s][A

Extracting ArcFace Features:  64%|██████▍   | 38/59 [00:10<00:05,  3.65it/s][A

Extracting ArcFace Features:  66%|██████▌   | 39/59 [00:10<00:05,  3.66it/s][A

Extracting ArcFace Features:  68%|██████▊   | 40/59 [00:10<00:05,  3.65it/s][A

Extracting ArcFace Features:  69%|██████▉   | 41/59 [00:11<00:04,  3.65it/s][A

Extracting ArcFace Features:  71%|███████   | 42/59 [00:11<00:04,  3.65it/s][A

Extracting ArcFace Features:  73%|███████▎  | 43/59 [00:11<00:04,  3.65it/s][A

Extracting ArcFace Features:  75%|███████▍  | 44/59 [00:12<00:04,  3.65it/s][A

Extracting ArcFace Features:  76%|███████▋  | 45/59 [00:12<00:03,  3.65it/s][A

Extracting ArcFace Features:  78%|███████▊  | 46/59 [00:12<00:03,  3.65it/s][A

Extracting ArcFace Features:  80%|███████▉  | 47/59 [00:12<00:03,  3.65it/s][A

Extracting ArcFace Features:  81%|████████▏ | 48/59 [00:13<00:03,  3.65it/s][A

Extracting ArcFace Features:  83%|████████▎ | 49/59 [00:13<00:02,  3.65it/s][A

Extracting ArcFace Features:  85%|████████▍ | 50/59 [00:13<00:02,  3.64it/s][A

Extracting ArcFace Features:  86%|████████▋ | 51/59 [00:13<00:02,  3.65it/s][A

Extracting ArcFace Features:  88%|████████▊ | 52/59 [00:14<00:01,  3.65it/s][A

Extracting ArcFace Features:  90%|████████▉ | 53/59 [00:14<00:01,  3.65it/s][A

Extracting ArcFace Features:  92%|█████████▏| 54/59 [00:14<00:01,  3.65it/s][A

Extracting ArcFace Features:  93%|█████████▎| 55/59 [00:15<00:01,  3.65it/s][A

Extracting ArcFace Features:  95%|█████████▍| 56/59 [00:15<00:00,  3.65it/s][A

Extracting ArcFace Features:  97%|█████████▋| 57/59 [00:15<00:00,  3.66it/s][A

Extracting ArcFace Features:  98%|█████████▊| 58/59 [00:15<00:00,  3.66it/s][A

Extracting ArcFace Features: 100%|██████████| 59/59 [00:16<00:00,  4.03it/s][A

                                                                            [A
Evaluating ArcFace Consistency:  69%|██████▉   | 11/16 [05:20<01:15, 15.13s/it]

Extracting ArcFace Features:   0%|          | 0/42 [00:00<?, ?it/s][A

Extracting ArcFace Features:   2%|▏         | 1/42 [00:00<00:10,  3.91it/s][A

Extracting ArcFace Features:   5%|▍         | 2/42 [00:00<00:10,  3.95it/s][A

Extracting ArcFace Features:   7%|▋         | 3/42 [00:00<00:09,  3.97it/s][A

Extracting ArcFace Features:  10%|▉         | 4/42 [00:01<00:09,  3.97it/s][A

Extracting ArcFace Features:  12%|█▏        | 5/42 [00:01<00:09,  3.97it/s][A

Extracting ArcFace Features:  14%|█▍        | 6/42 [00:01<00:09,  3.95it/s][A

Extracting ArcFace Features:  17%|█▋        | 7/42 [00:01<00:08,  3.96it/s][A

Extracting ArcFace Features:  19%|█▉        | 8/42 [00:02<00:08,  3.97it/s][A

Extracting ArcFace Features:  21%|██▏       | 9/42 [00:02<00:08,  3.97it/s][A

Extracting ArcFace Features:  24%|██▍       | 10/42 [00:02<00:08,  3.97it/s][A

Extracting ArcFace Features:  26%|██▌       | 11/42 [00:02<00:07,  3.97it/s][A

Extracting ArcFace Features:  29%|██▊       | 12/42 [00:03<00:07,  3.97it/s][A

Extracting ArcFace Features:  31%|███       | 13/42 [00:03<00:07,  3.97it/s][A

Extracting ArcFace Features:  33%|███▎      | 14/42 [00:03<00:07,  3.98it/s][A

Extracting ArcFace Features:  36%|███▌      | 15/42 [00:03<00:06,  3.98it/s][A

Extracting ArcFace Features:  38%|███▊      | 16/42 [00:04<00:06,  3.98it/s][A

Extracting ArcFace Features:  40%|████      | 17/42 [00:04<00:06,  3.97it/s][A

Extracting ArcFace Features:  43%|████▎     | 18/42 [00:04<00:06,  3.97it/s][A

Extracting ArcFace Features:  45%|████▌     | 19/42 [00:04<00:05,  3.97it/s][A

Extracting ArcFace Features:  48%|████▊     | 20/42 [00:05<00:05,  3.98it/s][A

Extracting ArcFace Features:  50%|█████     | 21/42 [00:05<00:05,  3.98it/s][A

Extracting ArcFace Features:  52%|█████▏    | 22/42 [00:05<00:05,  3.98it/s][A

Extracting ArcFace Features:  55%|█████▍    | 23/42 [00:05<00:04,  3.98it/s][A

Extracting ArcFace Features:  57%|█████▋    | 24/42 [00:06<00:04,  3.98it/s][A

Extracting ArcFace Features:  60%|█████▉    | 25/42 [00:06<00:04,  3.98it/s][A

Extracting ArcFace Features:  62%|██████▏   | 26/42 [00:06<00:04,  3.98it/s][A

Extracting ArcFace Features:  64%|██████▍   | 27/42 [00:06<00:03,  3.98it/s][A

Extracting ArcFace Features:  67%|██████▋   | 28/42 [00:07<00:03,  3.99it/s][A

Extracting ArcFace Features:  69%|██████▉   | 29/42 [00:07<00:03,  3.99it/s][A

Extracting ArcFace Features:  71%|███████▏  | 30/42 [00:07<00:03,  4.00it/s][A

Extracting ArcFace Features:  74%|███████▍  | 31/42 [00:07<00:02,  3.99it/s][A

Extracting ArcFace Features:  76%|███████▌  | 32/42 [00:08<00:02,  3.98it/s][A

Extracting ArcFace Features:  79%|███████▊  | 33/42 [00:08<00:02,  3.98it/s][A

Extracting ArcFace Features:  81%|████████  | 34/42 [00:08<00:02,  3.98it/s][A

Extracting ArcFace Features:  83%|████████▎ | 35/42 [00:08<00:01,  3.98it/s][A

Extracting ArcFace Features:  86%|████████▌ | 36/42 [00:09<00:01,  3.98it/s][A

Extracting ArcFace Features:  88%|████████▊ | 37/42 [00:09<00:01,  3.98it/s][A

Extracting ArcFace Features:  90%|█████████ | 38/42 [00:09<00:01,  3.99it/s][A

Extracting ArcFace Features:  93%|█████████▎| 39/42 [00:09<00:00,  3.99it/s][A

Extracting ArcFace Features:  95%|█████████▌| 40/42 [00:10<00:00,  4.00it/s][A

Extracting ArcFace Features:  98%|█████████▊| 41/42 [00:10<00:00,  3.99it/s][A

                                                                            [A
Evaluating ArcFace Consistency:  75%|███████▌  | 12/16 [05:31<00:55, 13.93s/it]

Extracting ArcFace Features:   0%|          | 0/51 [00:00<?, ?it/s][A

Extracting ArcFace Features:   2%|▏         | 1/51 [00:00<00:13,  3.81it/s][A

Extracting ArcFace Features:   4%|▍         | 2/51 [00:00<00:12,  3.82it/s][A

Extracting ArcFace Features:   6%|▌         | 3/51 [00:00<00:12,  3.80it/s][A

Extracting ArcFace Features:   8%|▊         | 4/51 [00:01<00:12,  3.82it/s][A

Extracting ArcFace Features:  10%|▉         | 5/51 [00:01<00:12,  3.83it/s][A

Extracting ArcFace Features:  12%|█▏        | 6/51 [00:01<00:11,  3.83it/s][A

Extracting ArcFace Features:  14%|█▎        | 7/51 [00:01<00:11,  3.84it/s][A

Extracting ArcFace Features:  16%|█▌        | 8/51 [00:02<00:11,  3.84it/s][A

Extracting ArcFace Features:  18%|█▊        | 9/51 [00:02<00:10,  3.84it/s][A

Extracting ArcFace Features:  20%|█▉        | 10/51 [00:02<00:10,  3.84it/s][A

Extracting ArcFace Features:  22%|██▏       | 11/51 [00:02<00:10,  3.84it/s][A

Extracting ArcFace Features:  24%|██▎       | 12/51 [00:03<00:10,  3.85it/s][A

Extracting ArcFace Features:  25%|██▌       | 13/51 [00:03<00:09,  3.83it/s][A

Extracting ArcFace Features:  27%|██▋       | 14/51 [00:03<00:09,  3.83it/s][A

Extracting ArcFace Features:  29%|██▉       | 15/51 [00:03<00:09,  3.84it/s][A

Extracting ArcFace Features:  31%|███▏      | 16/51 [00:04<00:09,  3.84it/s][A

Extracting ArcFace Features:  33%|███▎      | 17/51 [00:04<00:08,  3.84it/s][A

Extracting ArcFace Features:  35%|███▌      | 18/51 [00:04<00:08,  3.84it/s][A

Extracting ArcFace Features:  37%|███▋      | 19/51 [00:04<00:08,  3.84it/s][A

Extracting ArcFace Features:  39%|███▉      | 20/51 [00:05<00:08,  3.84it/s][A

Extracting ArcFace Features:  41%|████      | 21/51 [00:05<00:07,  3.85it/s][A

Extracting ArcFace Features:  43%|████▎     | 22/51 [00:05<00:07,  3.84it/s][A

Extracting ArcFace Features:  45%|████▌     | 23/51 [00:05<00:07,  3.84it/s][A

Extracting ArcFace Features:  47%|████▋     | 24/51 [00:06<00:07,  3.84it/s][A

Extracting ArcFace Features:  49%|████▉     | 25/51 [00:06<00:06,  3.84it/s][A

Extracting ArcFace Features:  51%|█████     | 26/51 [00:06<00:06,  3.84it/s][A

Extracting ArcFace Features:  53%|█████▎    | 27/51 [00:07<00:06,  3.84it/s][A

Extracting ArcFace Features:  55%|█████▍    | 28/51 [00:07<00:05,  3.84it/s][A

Extracting ArcFace Features:  57%|█████▋    | 29/51 [00:07<00:05,  3.84it/s][A

Extracting ArcFace Features:  59%|█████▉    | 30/51 [00:07<00:05,  3.85it/s][A

Extracting ArcFace Features:  61%|██████    | 31/51 [00:08<00:05,  3.85it/s][A

Extracting ArcFace Features:  63%|██████▎   | 32/51 [00:08<00:04,  3.85it/s][A

Extracting ArcFace Features:  65%|██████▍   | 33/51 [00:08<00:04,  3.85it/s][A

Extracting ArcFace Features:  67%|██████▋   | 34/51 [00:08<00:04,  3.85it/s][A

Extracting ArcFace Features:  69%|██████▊   | 35/51 [00:09<00:04,  3.85it/s][A

Extracting ArcFace Features:  71%|███████   | 36/51 [00:09<00:03,  3.83it/s][A

Extracting ArcFace Features:  73%|███████▎  | 37/51 [00:09<00:03,  3.84it/s][A

Extracting ArcFace Features:  75%|███████▍  | 38/51 [00:09<00:03,  3.85it/s][A

Extracting ArcFace Features:  76%|███████▋  | 39/51 [00:10<00:03,  3.85it/s][A

Extracting ArcFace Features:  78%|███████▊  | 40/51 [00:10<00:02,  3.85it/s][A

Extracting ArcFace Features:  80%|████████  | 41/51 [00:10<00:02,  3.85it/s][A

Extracting ArcFace Features:  82%|████████▏ | 42/51 [00:10<00:02,  3.85it/s][A

Extracting ArcFace Features:  84%|████████▍ | 43/51 [00:11<00:02,  3.85it/s][A

Extracting ArcFace Features:  86%|████████▋ | 44/51 [00:11<00:01,  3.85it/s][A

Extracting ArcFace Features:  88%|████████▊ | 45/51 [00:11<00:01,  3.85it/s][A

Extracting ArcFace Features:  90%|█████████ | 46/51 [00:11<00:01,  3.85it/s][A

Extracting ArcFace Features:  92%|█████████▏| 47/51 [00:12<00:01,  3.86it/s][A

Extracting ArcFace Features:  94%|█████████▍| 48/51 [00:12<00:00,  3.86it/s][A

Extracting ArcFace Features:  96%|█████████▌| 49/51 [00:12<00:00,  3.85it/s][A

Extracting ArcFace Features:  98%|█████████▊| 50/51 [00:13<00:00,  3.85it/s][A

                                                                            [A
Evaluating ArcFace Consistency:  81%|████████▏ | 13/16 [05:45<00:41, 13.86s/it]

Extracting ArcFace Features:   0%|          | 0/36 [00:00<?, ?it/s][A

Extracting ArcFace Features:   3%|▎         | 1/36 [00:00<00:04,  7.81it/s][A

Extracting ArcFace Features:   6%|▌         | 2/36 [00:00<00:04,  7.88it/s][A

Extracting ArcFace Features:   8%|▊         | 3/36 [00:00<00:04,  7.90it/s][A

Extracting ArcFace Features:  11%|█         | 4/36 [00:00<00:04,  7.91it/s][A

Extracting ArcFace Features:  14%|█▍        | 5/36 [00:00<00:03,  7.92it/s][A

Extracting ArcFace Features:  17%|█▋        | 6/36 [00:00<00:03,  7.94it/s][A

Extracting ArcFace Features:  19%|█▉        | 7/36 [00:00<00:03,  7.93it/s][A

Extracting ArcFace Features:  22%|██▏       | 8/36 [00:01<00:03,  7.91it/s][A

Extracting ArcFace Features:  25%|██▌       | 9/36 [00:01<00:03,  7.91it/s][A

Extracting ArcFace Features:  28%|██▊       | 10/36 [00:01<00:03,  7.91it/s][A

Extracting ArcFace Features:  31%|███       | 11/36 [00:01<00:03,  7.91it/s][A

Extracting ArcFace Features:  33%|███▎      | 12/36 [00:01<00:03,  7.88it/s][A

Extracting ArcFace Features:  36%|███▌      | 13/36 [00:01<00:02,  7.92it/s][A

Extracting ArcFace Features:  39%|███▉      | 14/36 [00:01<00:02,  7.91it/s][A

Extracting ArcFace Features:  42%|████▏     | 15/36 [00:01<00:02,  7.95it/s][A

Extracting ArcFace Features:  44%|████▍     | 16/36 [00:02<00:02,  7.95it/s][A

Extracting ArcFace Features:  47%|████▋     | 17/36 [00:02<00:02,  7.95it/s][A

Extracting ArcFace Features:  50%|█████     | 18/36 [00:02<00:02,  7.98it/s][A

Extracting ArcFace Features:  53%|█████▎    | 19/36 [00:02<00:02,  7.97it/s][A

Extracting ArcFace Features:  56%|█████▌    | 20/36 [00:02<00:02,  7.96it/s][A

Extracting ArcFace Features:  58%|█████▊    | 21/36 [00:02<00:01,  7.95it/s][A

Extracting ArcFace Features:  61%|██████    | 22/36 [00:02<00:01,  7.95it/s][A

Extracting ArcFace Features:  64%|██████▍   | 23/36 [00:02<00:01,  7.93it/s][A

Extracting ArcFace Features:  67%|██████▋   | 24/36 [00:03<00:01,  7.94it/s][A

Extracting ArcFace Features:  69%|██████▉   | 25/36 [00:03<00:01,  7.96it/s][A

Extracting ArcFace Features:  72%|███████▏  | 26/36 [00:03<00:01,  7.96it/s][A

Extracting ArcFace Features:  75%|███████▌  | 27/36 [00:03<00:01,  7.91it/s][A

Extracting ArcFace Features:  78%|███████▊  | 28/36 [00:03<00:01,  7.92it/s][A

Extracting ArcFace Features:  81%|████████  | 29/36 [00:03<00:00,  7.93it/s][A

Extracting ArcFace Features:  83%|████████▎ | 30/36 [00:03<00:00,  7.94it/s][A

Extracting ArcFace Features:  86%|████████▌ | 31/36 [00:03<00:00,  7.93it/s][A

Extracting ArcFace Features:  89%|████████▉ | 32/36 [00:04<00:00,  7.93it/s][A

Extracting ArcFace Features:  92%|█████████▏| 33/36 [00:04<00:00,  7.91it/s][A

Extracting ArcFace Features:  94%|█████████▍| 34/36 [00:04<00:00,  7.92it/s][A

Extracting ArcFace Features:  97%|█████████▋| 35/36 [00:04<00:00,  7.94it/s][A

Extracting ArcFace Features: 100%|██████████| 36/36 [00:04<00:00,  8.41it/s][A

                                                                            [A
Evaluating ArcFace Consistency:  88%|████████▊ | 14/16 [05:50<00:22, 11.26s/it]Error evaluating input_data/results/sonic/0051_human_talk_cn_female.mp4: 参考图像中未检测到人脸，无法进行 ArcFace Consistency 评测。


Extracting ArcFace Features:   0%|          | 0/35 [00:00<?, ?it/s][A

Extracting ArcFace Features:   3%|▎         | 1/35 [00:00<00:08,  3.93it/s][A

Extracting ArcFace Features:   6%|▌         | 2/35 [00:00<00:08,  3.97it/s][A

Extracting ArcFace Features:   9%|▊         | 3/35 [00:00<00:08,  3.97it/s][A

Extracting ArcFace Features:  11%|█▏        | 4/35 [00:01<00:07,  3.98it/s][A

Extracting ArcFace Features:  14%|█▍        | 5/35 [00:01<00:07,  3.98it/s][A

Extracting ArcFace Features:  17%|█▋        | 6/35 [00:01<00:07,  3.99it/s][A

Extracting ArcFace Features:  20%|██        | 7/35 [00:01<00:07,  3.99it/s][A

Extracting ArcFace Features:  23%|██▎       | 8/35 [00:02<00:06,  3.99it/s][A

Extracting ArcFace Features:  26%|██▌       | 9/35 [00:02<00:06,  3.99it/s][A

Extracting ArcFace Features:  29%|██▊       | 10/35 [00:02<00:06,  3.99it/s][A

Extracting ArcFace Features:  31%|███▏      | 11/35 [00:02<00:06,  3.99it/s][A

Extracting ArcFace Features:  34%|███▍      | 12/35 [00:03<00:05,  3.99it/s][A

Extracting ArcFace Features:  37%|███▋      | 13/35 [00:03<00:05,  3.99it/s][A

Extracting ArcFace Features:  40%|████      | 14/35 [00:03<00:05,  4.00it/s][A

Extracting ArcFace Features:  43%|████▎     | 15/35 [00:03<00:05,  4.00it/s][A

Extracting ArcFace Features:  46%|████▌     | 16/35 [00:04<00:04,  4.00it/s][A

Extracting ArcFace Features:  49%|████▊     | 17/35 [00:04<00:04,  4.00it/s][A

Extracting ArcFace Features:  51%|█████▏    | 18/35 [00:04<00:04,  4.00it/s][A

Extracting ArcFace Features:  54%|█████▍    | 19/35 [00:04<00:04,  4.00it/s][A

Extracting ArcFace Features:  57%|█████▋    | 20/35 [00:05<00:03,  4.00it/s][A

Extracting ArcFace Features:  60%|██████    | 21/35 [00:05<00:03,  4.00it/s][A

Extracting ArcFace Features:  63%|██████▎   | 22/35 [00:05<00:03,  4.00it/s][A

Extracting ArcFace Features:  66%|██████▌   | 23/35 [00:05<00:02,  4.00it/s][A

Extracting ArcFace Features:  69%|██████▊   | 24/35 [00:06<00:02,  4.00it/s][A

Extracting ArcFace Features:  71%|███████▏  | 25/35 [00:06<00:02,  4.00it/s][A

Extracting ArcFace Features:  74%|███████▍  | 26/35 [00:06<00:02,  4.00it/s][A

Extracting ArcFace Features:  77%|███████▋  | 27/35 [00:06<00:01,  4.00it/s][A

Extracting ArcFace Features:  80%|████████  | 28/35 [00:07<00:01,  4.00it/s][A

Extracting ArcFace Features:  83%|████████▎ | 29/35 [00:07<00:01,  4.00it/s][A

Extracting ArcFace Features:  86%|████████▌ | 30/35 [00:07<00:01,  4.01it/s][A

Extracting ArcFace Features:  89%|████████▊ | 31/35 [00:07<00:00,  4.00it/s][A

Extracting ArcFace Features:  91%|█████████▏| 32/35 [00:08<00:00,  4.01it/s][A

Extracting ArcFace Features:  94%|█████████▍| 33/35 [00:08<00:00,  4.01it/s][A

Extracting ArcFace Features:  97%|█████████▋| 34/35 [00:08<00:00,  4.00it/s][A

                                                                            [A
Evaluating ArcFace Consistency:  94%|█████████▍| 15/16 [06:00<00:10, 10.68s/it]

Extracting ArcFace Features:   0%|          | 0/51 [00:00<?, ?it/s][A

Extracting ArcFace Features:   2%|▏         | 1/51 [00:00<00:14,  3.55it/s][A

Extracting ArcFace Features:   4%|▍         | 2/51 [00:00<00:13,  3.56it/s][A

Extracting ArcFace Features:   6%|▌         | 3/51 [00:00<00:13,  3.63it/s][A

Extracting ArcFace Features:   8%|▊         | 4/51 [00:01<00:12,  3.66it/s][A

Extracting ArcFace Features:  10%|▉         | 5/51 [00:01<00:12,  3.69it/s][A

Extracting ArcFace Features:  12%|█▏        | 6/51 [00:01<00:12,  3.73it/s][A

Extracting ArcFace Features:  14%|█▎        | 7/51 [00:01<00:11,  3.75it/s][A

Extracting ArcFace Features:  16%|█▌        | 8/51 [00:02<00:11,  3.77it/s][A

Extracting ArcFace Features:  18%|█▊        | 9/51 [00:02<00:11,  3.78it/s][A

Extracting ArcFace Features:  20%|█▉        | 10/51 [00:02<00:11,  3.72it/s][A

Extracting ArcFace Features:  22%|██▏       | 11/51 [00:02<00:10,  3.74it/s][A

Extracting ArcFace Features:  24%|██▎       | 12/51 [00:03<00:10,  3.76it/s][A

Extracting ArcFace Features:  25%|██▌       | 13/51 [00:03<00:10,  3.77it/s][A

Extracting ArcFace Features:  27%|██▋       | 14/51 [00:03<00:09,  3.78it/s][A

Extracting ArcFace Features:  29%|██▉       | 15/51 [00:04<00:09,  3.79it/s][A

Extracting ArcFace Features:  31%|███▏      | 16/51 [00:04<00:09,  3.79it/s][A

Extracting ArcFace Features:  33%|███▎      | 17/51 [00:04<00:08,  3.79it/s][A

Extracting ArcFace Features:  35%|███▌      | 18/51 [00:04<00:08,  3.79it/s][A

Extracting ArcFace Features:  37%|███▋      | 19/51 [00:05<00:08,  3.80it/s][A

Extracting ArcFace Features:  39%|███▉      | 20/51 [00:05<00:08,  3.79it/s][A

Extracting ArcFace Features:  41%|████      | 21/51 [00:05<00:07,  3.78it/s][A

Extracting ArcFace Features:  43%|████▎     | 22/51 [00:05<00:07,  3.78it/s][A

Extracting ArcFace Features:  45%|████▌     | 23/51 [00:06<00:07,  3.78it/s][A

Extracting ArcFace Features:  47%|████▋     | 24/51 [00:06<00:07,  3.78it/s][A

Extracting ArcFace Features:  49%|████▉     | 25/51 [00:06<00:06,  3.78it/s][A

Extracting ArcFace Features:  51%|█████     | 26/51 [00:06<00:06,  3.79it/s][A

Extracting ArcFace Features:  53%|█████▎    | 27/51 [00:07<00:06,  3.78it/s][A

Extracting ArcFace Features:  55%|█████▍    | 28/51 [00:07<00:06,  3.78it/s][A

Extracting ArcFace Features:  57%|█████▋    | 29/51 [00:07<00:05,  3.78it/s][A

Extracting ArcFace Features:  59%|█████▉    | 30/51 [00:07<00:05,  3.78it/s][A

Extracting ArcFace Features:  61%|██████    | 31/51 [00:08<00:05,  3.79it/s][A

Extracting ArcFace Features:  63%|██████▎   | 32/51 [00:08<00:05,  3.78it/s][A

Extracting ArcFace Features:  65%|██████▍   | 33/51 [00:08<00:04,  3.79it/s][A

Extracting ArcFace Features:  67%|██████▋   | 34/51 [00:09<00:04,  3.79it/s][A

Extracting ArcFace Features:  69%|██████▊   | 35/51 [00:09<00:04,  3.79it/s][A

Extracting ArcFace Features:  71%|███████   | 36/51 [00:09<00:03,  3.79it/s][A

Extracting ArcFace Features:  73%|███████▎  | 37/51 [00:09<00:03,  3.79it/s][A

Extracting ArcFace Features:  75%|███████▍  | 38/51 [00:10<00:03,  3.79it/s][A

Extracting ArcFace Features:  76%|███████▋  | 39/51 [00:10<00:03,  3.79it/s][A

Extracting ArcFace Features:  78%|███████▊  | 40/51 [00:10<00:02,  3.79it/s][A

Extracting ArcFace Features:  80%|████████  | 41/51 [00:10<00:02,  3.79it/s][A

Extracting ArcFace Features:  82%|████████▏ | 42/51 [00:11<00:02,  3.79it/s][A

Extracting ArcFace Features:  84%|████████▍ | 43/51 [00:11<00:02,  3.79it/s][A

Extracting ArcFace Features:  86%|████████▋ | 44/51 [00:11<00:01,  3.79it/s][A

Extracting ArcFace Features:  88%|████████▊ | 45/51 [00:11<00:01,  3.79it/s][A

Extracting ArcFace Features:  90%|█████████ | 46/51 [00:12<00:01,  3.79it/s][A

Extracting ArcFace Features:  92%|█████████▏| 47/51 [00:12<00:01,  3.79it/s][A

Extracting ArcFace Features:  94%|█████████▍| 48/51 [00:12<00:00,  3.80it/s][A

Extracting ArcFace Features:  96%|█████████▌| 49/51 [00:12<00:00,  3.78it/s][A

Extracting ArcFace Features:  98%|█████████▊| 50/51 [00:13<00:00,  3.78it/s][A

Extracting ArcFace Features: 100%|██████████| 51/51 [00:13<00:00,  4.17it/s][A

                                                                            [A
Evaluating ArcFace Consistency: 100%|██████████| 16/16 [06:14<00:00, 11.87s/it]
Evaluating ArcFace Consistency: 100%|██████████| 16/16 [06:14<00:00, 23.43s/it]
Evaluation results saved to sonic_arcface/evaluation_results_arcface_consistency_group5of10.json
Total videos evaluated: 16
